id,target
malawi-cyclone_00000314_X_major_damage,0
malawi-cyclone_00000314_X_minor_damage,0
malawi-cyclone_00000314_X_no_damage,0
malawi-cyclone_00000315_X_destroyed,0
malawi-cyclone_00000315_X_major_damage,0
malawi-cyclone_00000315_X_minor_damage,0
malawi-cyclone_00000315_X_no_damage,0
malawi-cyclone_00000316_X_destroyed,0
malawi-cyclone_00000316_X_major_damage,0
malawi-cyclone_00000316_X_minor_damage,0
malawi-cyclone_00000316_X_no_damage,0
malawi-cyclone_00000317_X_destroyed,0
malawi-cyclone_00000317_X_major_damage,0
malawi-cyclone_00000317_X_minor_damage,0
malawi-cyclone_00000317_X_no_damage,0
malawi-cyclone_00000318_X_destroyed,0
malawi-cyclone_00000318_X_major_damage,0
malawi-cyclone_00000318_X_minor_damage,0
malawi-cyclone_00000318_X_no_damage,0
malawi-cyclone_00000319_X_destroyed,0
malawi-cyclone_00000319_X_major_damage,0
malawi-cyclone_00000319_X_minor_damage,0
malawi-cyclone_00000319_X_no_damage,0
malawi-cyclone_00000320_X_destroyed,0
malawi-cyclone_00000320_X_major_damage,0
malawi-cyclone_00000320_X_minor_damage,0
malawi-cyclone_00000320_X_no_damage,0
malawi-cyclone_00000321_X_destroyed,0
malawi-cyclone_00000321_X_major_damage,0
malawi-cyclone_00000321_X_minor_damage,0
malawi-cyclone_00000321_X_no_damage,0
malawi-cyclone_00000322_X_destroyed,0
malawi-cyclone_00000322_X_major_damage,0
malawi-cyclone_00000322_X_minor_damage,0
malawi-cyclone_00000322_X_no_damage,0
malawi-cyclone_00000323_X_destroyed,0
malawi-cyclone_00000323_X_major_damage,0
malawi-cyclone_00000323_X_minor_damage,0
malawi-cyclone_00000323_X_no_damage,0
malawi-cyclone_00000324_X_destroyed,0
malawi-cyclone_00000324_X_major_damage,0
malawi-cyclone_00000324_X_minor_damage,0
malawi-cyclone_00000324_X_no_damage,0
malawi-cyclone_00000325_X_destroyed,0
malawi-cyclone_00000325_X_major_damage,0
malawi-cyclone_00000325_X_minor_damage,0
malawi-cyclone_00000325_X_no_damage,0
malawi-cyclone_00000326_X_destroyed,0
malawi-cyclone_00000326_X_major_damage,0
malawi-cyclone_00000326_X_minor_damage,0
malawi-cyclone_00000326_X_no_damage,0
malawi-cyclone_00000327_X_destroyed,0
malawi-cyclone_00000327_X_major_damage,0
malawi-cyclone_00000327_X_minor_damage,0
malawi-cyclone_00000327_X_no_damage,0
malawi-cyclone_00000328_X_destroyed,0
malawi-cyclone_00000328_X_major_damage,0
malawi-cyclone_00000328_X_minor_damage,0
malawi-cyclone_00000328_X_no_damage,0
malawi-cyclone_00000329_X_destroyed,0
malawi-cyclone_00000329_X_major_damage,0
malawi-cyclone_00000329_X_minor_damage,0
malawi-cyclone_00000329_X_no_damage,0
malawi-cyclone_00000330_X_destroyed,0
malawi-cyclone_00000330_X_major_damage,0
malawi-cyclone_00000330_X_minor_damage,0
malawi-cyclone_00000330_X_no_damage,0
malawi-cyclone_00000331_X_destroyed,0
malawi-cyclone_00000331_X_major_damage,0
malawi-cyclone_00000331_X_minor_damage,0
malawi-cyclone_00000331_X_no_damage,0
malawi-cyclone_00000332_X_destroyed,0
malawi-cyclone_00000332_X_major_damage,0
malawi-cyclone_00000332_X_minor_damage,0
malawi-cyclone_00000332_X_no_damage,0
malawi-cyclone_00000333_X_destroyed,0
malawi-cyclone_00000333_X_major_damage,0
malawi-cyclone_00000333_X_minor_damage,0
malawi-cyclone_00000333_X_no_damage,0
malawi-cyclone_00000334_X_destroyed,0
malawi-cyclone_00000334_X_major_damage,0
malawi-cyclone_00000334_X_minor_damage,0
malawi-cyclone_00000334_X_no_damage,0
malawi-cyclone_00000335_X_destroyed,0
malawi-cyclone_00000335_X_major_damage,0
malawi-cyclone_00000335_X_minor_damage,0
malawi-cyclone_00000335_X_no_damage,0
malawi-cyclone_00000336_X_destroyed,0
malawi-cyclone_00000336_X_major_damage,0
malawi-cyclone_00000336_X_minor_damage,0
malawi-cyclone_00000336_X_no_damage,0
malawi-cyclone_00000337_X_destroyed,0
malawi-cyclone_00000337_X_major_damage,0
malawi-cyclone_00000337_X_minor_damage,0
malawi-cyclone_00000337_X_no_damage,0
malawi-cyclone_00000338_X_destroyed,0
malawi-cyclone_00000338_X_major_damage,0
malawi-cyclone_00000338_X_minor_damage,0
malawi-cyclone_00000338_X_no_damage,0
malawi-cyclone_00000339_X_destroyed,0
malawi-cyclone_00000339_X_major_damage,0
malawi-cyclone_00000339_X_minor_damage,0
malawi-cyclone_00000339_X_no_damage,0
malawi-cyclone_00000340_X_destroyed,0
malawi-cyclone_00000340_X_major_damage,0
malawi-cyclone_00000340_X_minor_damage,0
malawi-cyclone_00000340_X_no_damage,0
malawi-cyclone_00000341_X_destroyed,0
malawi-cyclone_00000341_X_major_damage,0
malawi-cyclone_00000341_X_minor_damage,0
malawi-cyclone_00000341_X_no_damage,0
malawi-cyclone_00000342_X_destroyed,0
malawi-cyclone_00000342_X_major_damage,0
malawi-cyclone_00000342_X_minor_damage,0
malawi-cyclone_00000342_X_no_damage,0
malawi-cyclone_00000343_X_destroyed,0
malawi-cyclone_00000343_X_major_damage,0
malawi-cyclone_00000343_X_minor_damage,0
malawi-cyclone_00000343_X_no_damage,0
malawi-cyclone_00000344_X_destroyed,0
malawi-cyclone_00000344_X_major_damage,0
malawi-cyclone_00000344_X_minor_damage,0
malawi-cyclone_00000344_X_no_damage,0
malawi-cyclone_00000345_X_destroyed,0
malawi-cyclone_00000345_X_major_damage,0
malawi-cyclone_00000345_X_minor_damage,0
malawi-cyclone_00000345_X_no_damage,0
malawi-cyclone_00000346_X_destroyed,0
malawi-cyclone_00000346_X_major_damage,0
malawi-cyclone_00000346_X_minor_damage,0
malawi-cyclone_00000346_X_no_damage,0
malawi-cyclone_00000347_X_destroyed,0
malawi-cyclone_00000347_X_major_damage,0
malawi-cyclone_00000347_X_minor_damage,0
malawi-cyclone_00000347_X_no_damage,0
